4.05	0.93735	0.06265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1	0.93147	0.06853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.15	0.92679	0.07321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2	0.91418	0.08582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25	0.89634	0.10366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3	0.88167	0.11833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35	0.87047	0.12953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.4	0.8745	0.12549	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.45	0.87631	0.12369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.5	0.87096	0.12904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.55	0.86458	0.13541	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.6	0.8597	0.14028	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.65	0.85359	0.14637	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.7	0.84699	0.153	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.75	0.8429	0.15706	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.8	0.84061	0.15936	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.85	0.83844	0.16155	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.9	0.83189	0.16805	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.95	0.82466	0.17523	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.81502	0.18487	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.05	0.80938	0.19045	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1	0.80066	0.19918	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.15	0.79295	0.20681	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.2	0.78569	0.21404	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.25	0.78318	0.21654	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3	0.7729	0.22663	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.35	0.76561	0.2339	0.00049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4	0.7548	0.24462	0.00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.45	0.74795	0.2512	0.00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5	0.74064	0.25859	0.00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.55	0.73039	0.26859	0.00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.6	0.72245	0.27622	0.00133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.65	0.71299	0.28545	0.00156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.7	0.70272	0.29526	0.00202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.75	0.69101	0.30701	0.00198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.8	0.68172	0.31578	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.85	0.6712	0.32533	0.00347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.9	0.65598	0.34001	0.00401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.95	0.6456	0.3497	0.0047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.62509	0.3696	0.00531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.05	0.59983	0.39414	0.00603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.1	0.5795	0.41322	0.00728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.15	0.56408	0.42745	0.00847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.2	0.54983	0.44064	0.00953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.25	0.53816	0.45118	0.01066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.3	0.52226	0.46434	0.0134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.35	0.5007	0.48397	0.01533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.4	0.48342	0.50023	0.01635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.45	0.46105	0.51987	0.01908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.5	0.44002	0.53826	0.02171	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.55	0.41404	0.56214	0.02382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.6	0.40209	0.57246	0.02544	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.65	0.38228	0.58818	0.02954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.7	0.36916	0.59737	0.03347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.75	0.35059	0.61185	0.03756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
